STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,DPNP,DPNT,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,DSNW,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,497,95,71,20,457,313,385
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,521,0,86,25,663,443,553
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124,0,84,40,745,509,627
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193607,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,465,0,86,43,768,543,656
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,287,0,83,39,757,548,652
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193609,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,420,0,85,26,691,463,577
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193610,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,482,0,73,-9999,574,350,462
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,289,82,67,-5,387,191,289
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,288,219,52,-17,349,126,238
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,244,66,47,-10,379,168,274
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65,17,491,328,410
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,478,-9999,87,38,661,473,567
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,415,0,85,46,731,554,642
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,451,0,87,53,782,617,700
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,260,0,87,49,797,622,710
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,273,0,87,36,666,500,583
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193710,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,552,0,75,23,546,382,464
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122,15,54,15,426,302,364
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,105,39,-9,295,143,219
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,266,128,53,-27,248,47,148
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,94,40,-7,294,122,208
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,215,151,62,-32,375,183,279
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,227,30,80,7,523,345,434
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,201,0,73,33,637,435,536
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,451,0,88,45,765,556,660
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193807,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,688,0,87,50,765,611,688
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,614,0,90,43,769,598,684
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,438,-9999,73,31,637,475,556
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193810,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,136,0,78,26,590,402,496
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193811,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,231,140,70,-7,452,291,372
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,362,80,43,-8,303,169,236
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,306,242,43,-24,244,57,150
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,339,290,46,-14,299,74,186
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,302,273,42,-15,308,119,214
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,406,151,53,13,423,283,353
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,177,0,84,30,644,431,538
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,492,0,84,41,716,536,626
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193907,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,370,0,87,46,769,588,678
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,285,0,85,51,780,597,688
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193909,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,377,0,90,31,665,471,568
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193910,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,267,12,73,24,539,372,456
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193911,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66,20,48,9,370,246,308
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,193912,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,222,145,45,-13,271,148,210
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64,35,37,-13,168,16,92
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,134,173,37,-20,242,43,142
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389,205,48,-16,305,142,224
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,100,72,18,430,290,360
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,495,0,77,31,637,453,545
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,447,0,84,39,704,532,618
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191,0,88,44,766,569,668
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194008,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,164,0,86,40,742,543,642
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,380,0,81,36,648,488,568
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194010,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,181,10,76,23,517,357,437
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,425,111,58,0,395,285,340
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,302,107,40,-22,289,102,196
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,179,142,39,-20,196,6,101
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,74,40,40,-10,249,94,172
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,274,367,43,-13,292,121,206
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,90,0,84,17,552,340,446
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,297,0,84,30,640,421,530
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,247,0,93,37,760,524,642
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,404,0,90,46,794,567,680
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,218,0,88,38,733,503,618
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194109,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,208,0,85,27,696,447,572
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194110,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,287,10,73,15,536,346,441
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,245,43,68,1,429,251,340
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,150,235,60,-15,309,117,213
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,152,97,42,-20,225,15,120
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,331,285,38,-24,226,42,134
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,458,333,57,14,401,237,319
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,288,80,79,21,521,327,424
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,203,0,83,36,675,475,575
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,568,0,89,43,736,542,639
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,240,0,89,45,762,560,661
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,296,0,85,37,758,536,647
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,496,0,87,28,693,469,581
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374,15,70,24,597,367,482
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,301,75,60,9,416,240,328
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,152,125,40,-31,236,51,144
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,75,115,41,-18,201,6,104
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,184,207,52,-30,272,72,172
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124,107,57,-16,330,159,244
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,315,187,66,5,431,243,337
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,317,20,78,25,622,425,524
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,541,0,85,40,740,556,648
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,366,0,90,45,777,557,667
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,494,0,84,41,723,546,634
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,198,0,84,31,665,440,552
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,341,0,78,23,564,365,464
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,580,295,60,5,405,244,324
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,88,125,40,-26,236,13,124
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123,140,43,-14,270,66,168
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,184,272,38,-20,249,21,135
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97,58,56,-17,318,101,210
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,257,55,67,15,447,264,356
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,120,0,88,29,711,463,587
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,411,0,90,33,724,516,620
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194407,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,437,0,92,42,791,570,680
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194411,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,198,120,66,10,424,271,348
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,149,210,42,-21,262,64,163
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363,237,45,-23,177,-36,70
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,161,95,40,-8,287,95,191
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,229,70,77,2,480,264,372
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,420,0,85,20,587,352,470
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,508,14,84,30,597,417,507
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,150,0,89,30,749,507,628
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,509,0,90,45,796,553,674
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,224,0,91,42,783,541,662
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,848,0,92,29,717,481,599
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194510,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,535,0,76,22,543,345,444
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194511,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,373,125,66,7,422,257,340
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,177,78,43,-16,249,75,162
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,239,189,51,-24,254,45,150
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,224,177,50,-25,249,-18,116
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124,17,79,-2,507,243,375
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,270,32,79,10,496,293,394
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387,0,85,24,625,406,516
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,203,0,93,35,758,484,621
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194607,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,238,0,92,38,788,518,653
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,427,0,89,38,742,498,620
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194609,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,453,0,86,28,742,458,600
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194610,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389,0,82,22,638,370,504
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,331,12,53,8,441,283,362
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,404,262,53,-17,308,124,216
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,356,147,45,-20,292,51,172
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,269,247,43,-18,241,36,138
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,169,62,48,-3,380,183,282
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,236,109,65,12,477,260,368
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,569,0,77,25,621,398,510
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,466,0,92,36,724,498,611
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,631,0,90,47,814,587,700
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,182,0,94,41,833,567,700
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,530,0,88,24,718,459,588
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194710,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,119,0,84,23,665,398,532
COOP:435542,NEWPORT VT US,unknown,unknown,unknown,194711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,334,136,60,2,398,222,310
